image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0030405,0,1,0,0,0,0,0
ISIC_0030406,0,1,0,0,0,0,0
ISIC_0030407,0,1,0,0,0,0,0
ISIC_0030408,0,0,0,1,0,0,0
ISIC_0030409,0,1,0,0,0,0,0
ISIC_0030410,0,1,0,0,0,0,0
ISIC_0030411,0,1,0,0,0,0,0
ISIC_0030412,0,1,0,0,0,0,0
ISIC_0030413,0,1,0,0,0,0,0
ISIC_0030414,0,1,0,0,0,0,0
ISIC_0030415,0,1,0,0,0,0,0
ISIC_0030416,0,1,0,0,0,0,0
ISIC_0030417,1,0,0,0,0,0,0
ISIC_0030418,0,1,0,0,0,0,0
ISIC_0030419,0,1,0,0,0,0,0
ISIC_0030420,0,1,0,0,0,0,0
ISIC_0030421,0,1,0,0,0,0,0
ISIC_0030422,0,1,0,0,0,0,0
ISIC_0030423,1,0,0,0,0,0,0
ISIC_0030424,0,1,0,0,0,0,0
ISIC_0030425,0,1,0,0,0,0,0
ISIC_0030426,0,1,0,0,0,0,0
ISIC_0030427,0,0,0,0,0,1,0
ISIC_0030428,0,1,0,0,0,0,0
ISIC_0030429,0,1,0,0,0,0,0
ISIC_0030430,0,1,0,0,0,0,0
ISIC_0030431,0,1,0,0,0,0,0
ISIC_0030432,0,1,0,0,0,0,0
ISIC_0030433,0,1,0,0,0,0,0
ISIC_0030434,0,1,0,0,0,0,0
ISIC_0030435,0,1,0,0,0,0,0
ISIC_0030436,0,0,0,0,1,0,0
ISIC_0030437,0,1,0,0,0,0,0
ISIC_0030438,0,1,0,0,0,0,0
ISIC_0030439,0,1,0,0,0,0,0
ISIC_0030440,1,0,0,0,0,0,0
ISIC_0030441,0,1,0,0,0,0,0
ISIC_0030442,0,0,0,0,0,1,0
ISIC_0030443,1,0,0,0,0,0,0
ISIC_0030444,0,1,0,0,0,0,0
ISIC_0030445,1,0,0,0,0,0,0
ISIC_0030446,0,0,1,0,0,0,0
ISIC_0030447,0,1,0,0,0,0,0
ISIC_0030448,0,1,0,0,0,0,0
ISIC_0030449,0,1,0,0,0,0,0
ISIC_0030450,0,1,0,0,0,0,0
ISIC_0030451,0,1,0,0,0,0,0
ISIC_0030452,0,0,1,0,0,0,0
ISIC_0030453,0,1,0,0,0,0,0
ISIC_0030454,0,1,0,0,0,0,0
ISIC_0030455,0,1,0,0,0,0,0
ISIC_0030456,0,1,0,0,0,0,0
ISIC_0030457,0,1,0,0,0,0,0
ISIC_0030458,0,0,0,0,1,0,0
ISIC_0030459,0,0,0,0,1,0,0
ISIC_0030460,0,1,0,0,0,0,0
ISIC_0030461,0,1,0,0,0,0,0
ISIC_0030462,0,1,0,0,0,0,0
ISIC_0030463,0,0,0,1,0,0,0
ISIC_0030464,0,1,0,0,0,0,0
ISIC_0030465,0,0,0,0,1,0,0
ISIC_0030466,0,1,0,0,0,0,0
ISIC_0030467,0,1,0,0,0,0,0
ISIC_0030468,0,1,0,0,0,0,0
ISIC_0030469,0,1,0,0,0,0,0
ISIC_0030470,0,1,0,0,0,0,0
ISIC_0030471,0,1,0,0,0,0,0
ISIC_0030472,0,1,0,0,0,0,0
ISIC_0030473,0,1,0,0,0,0,0
ISIC_0030474,0,1,0,0,0,0,0
ISIC_0030475,0,1,0,0,0,0,0
ISIC_0030476,0,1,0,0,0,0,0
ISIC_0030477,0,1,0,0,0,0,0
ISIC_0030478,0,1,0,0,0,0,0
ISIC_0030479,0,1,0,0,0,0,0
ISIC_0030480,0,1,0,0,0,0,0
ISIC_0030481,0,1,0,0,0,0,0
ISIC_0030482,0,1,0,0,0,0,0
ISIC_0030483,0,1,0,0,0,0,0
ISIC_0030484,0,1,0,0,0,0,0
ISIC_0030485,0,1,0,0,0,0,0
ISIC_0030486,1,0,0,0,0,0,0
ISIC_0030487,0,0,0,1,0,0,0
ISIC_0030488,0,0,0,0,1,0,0
ISIC_0030489,0,1,0,0,0,0,0
ISIC_0030490,0,1,0,0,0,0,0
ISIC_0030491,0,0,0,1,0,0,0
ISIC_0030492,0,1,0,0,0,0,0
ISIC_0030493,0,1,0,0,0,0,0
ISIC_0030494,0,1,0,0,0,0,0
ISIC_0030495,0,1,0,0,0,0,0
ISIC_0030496,0,1,0,0,0,0,0
ISIC_0030497,0,1,0,0,0,0,0
ISIC_0030498,0,1,0,0,0,0,0
ISIC_0030499,0,1,0,0,0,0,0
ISIC_0030500,0,1,0,0,0,0,0
ISIC_0030501,1,0,0,0,0,0,0
ISIC_0030502,0,1,0,0,0,0,0
ISIC_0030503,0,1,0,0,0,0,0
ISIC_0030504,0,1,0,0,0,0,0
ISIC_0030505,0,1,0,0,0,0,0
ISIC_0030506,0,1,0,0,0,0,0
ISIC_0030507,1,0,0,0,0,0,0
ISIC_0030508,0,1,0,0,0,0,0
ISIC_0030509,0,1,0,0,0,0,0
ISIC_0030510,0,1,0,0,0,0,0
ISIC_0030511,0,0,1,0,0,0,0
ISIC_0030512,1,0,0,0,0,0,0
ISIC_0030513,0,1,0,0,0,0,0
ISIC_0030514,0,0,1,0,0,0,0
ISIC_0030515,0,1,0,0,0,0,0
ISIC_0030516,0,1,0,0,0,0,0
ISIC_0030517,0,1,0,0,0,0,0
ISIC_0030518,0,1,0,0,0,0,0
ISIC_0030519,0,1,0,0,0,0,0
ISIC_0030520,0,1,0,0,0,0,0
ISIC_0030521,1,0,0,0,0,0,0
ISIC_0030522,0,0,0,0,1,0,0
ISIC_0030523,0,1,0,0,0,0,0
ISIC_0030524,0,1,0,0,0,0,0
ISIC_0030525,0,1,0,0,0,0,0
ISIC_0030526,0,0,1,0,0,0,0
ISIC_0030527,0,1,0,0,0,0,0
ISIC_0030528,0,0,1,0,0,0,0
ISIC_0030529,0,1,0,0,0,0,0
ISIC_0030530,0,1,0,0,0,0,0
ISIC_0030531,0,1,0,0,0,0,0
ISIC_0030532,0,1,0,0,0,0,0
ISIC_0030533,0,0,0,0,1,0,0
ISIC_0030534,0,1,0,0,0,0,0
ISIC_0030535,0,1,0,0,0,0,0
ISIC_0030536,0,1,0,0,0,0,0
ISIC_0030537,0,1,0,0,0,0,0
ISIC_0030538,0,1,0,0,0,0,0
ISIC_0030539,1,0,0,0,0,0,0
ISIC_0030540,0,1,0,0,0,0,0
ISIC_0030541,0,1,0,0,0,0,0
ISIC_0030542,0,0,0,0,1,0,0
ISIC_0030543,0,1,0,0,0,0,0
ISIC_0030544,0,1,0,0,0,0,0
ISIC_0030545,0,1,0,0,0,0,0
ISIC_0030546,0,1,0,0,0,0,0
ISIC_0030547,0,1,0,0,0,0,0
ISIC_0030548,0,1,0,0,0,0,0
ISIC_0030549,0,0,0,1,0,0,0
ISIC_0030550,0,1,0,0,0,0,0
ISIC_0030551,0,1,0,0,0,0,0
ISIC_0030552,1,0,0,0,0,0,0
ISIC_0030553,0,1,0,0,0,0,0
ISIC_0030554,0,1,0,0,0,0,0
ISIC_0030555,0,0,0,0,0,1,0
ISIC_0030556,0,1,0,0,0,0,0
ISIC_0030557,0,1,0,0,0,0,0
ISIC_0030558,0,1,0,0,0,0,0
ISIC_0030559,0,1,0,0,0,0,0
ISIC_0030560,0,1,0,0,0,0,0
ISIC_0030561,0,0,0,0,1,0,0
ISIC_0030562,0,1,0,0,0,0,0
ISIC_0030563,0,1,0,0,0,0,0
ISIC_0030564,1,0,0,0,0,0,0
ISIC_0030565,0,0,0,0,1,0,0
ISIC_0030566,0,1,0,0,0,0,0
ISIC_0030567,0,1,0,0,0,0,0
ISIC_0030568,0,1,0,0,0,0,0
ISIC_0030569,0,1,0,0,0,0,0
ISIC_0030570,0,1,0,0,0,0,0
ISIC_0030571,0,1,0,0,0,0,0
ISIC_0030572,0,1,0,0,0,0,0
ISIC_0030573,0,1,0,0,0,0,0
ISIC_0030574,0,0,1,0,0,0,0
ISIC_0030575,1,0,0,0,0,0,0
ISIC_0030576,0,1,0,0,0,0,0
ISIC_0030577,0,1,0,0,0,0,0
ISIC_0030578,0,1,0,0,0,0,0
ISIC_0030579,0,0,0,0,0,1,0
ISIC_0030580,0,1,0,0,0,0,0
ISIC_0030581,0,1,0,0,0,0,0
ISIC_0030582,0,1,0,0,0,0,0
ISIC_0030583,0,0,0,0,1,0,0
ISIC_0030584,0,1,0,0,0,0,0
ISIC_0030585,0,1,0,0,0,0,0
ISIC_0030586,0,0,0,1,0,0,0
ISIC_0030587,0,1,0,0,0,0,0
ISIC_0030588,0,1,0,0,0,0,0
ISIC_0030589,0,1,0,0,0,0,0
ISIC_0030590,0,1,0,0,0,0,0
ISIC_0030591,0,0,0,1,0,0,0
ISIC_0030592,0,1,0,0,0,0,0
ISIC_0030593,0,1,0,0,0,0,0
ISIC_0030594,0,0,1,0,0,0,0
ISIC_0030595,0,1,0,0,0,0,0
ISIC_0030596,0,1,0,0,0,0,0
ISIC_0030597,0,1,0,0,0,0,0
ISIC_0030598,0,1,0,0,0,0,0
ISIC_0030599,0,1,0,0,0,0,0
ISIC_0030600,0,1,0,0,0,0,0
ISIC_0030601,0,1,0,0,0,0,0
ISIC_0030602,0,0,0,1,0,0,0
ISIC_0030603,0,1,0,0,0,0,0
ISIC_0030604,1,0,0,0,0,0,0
ISIC_0030605,0,0,0,0,1,0,0
ISIC_0030606,0,0,0,0,0,0,1
ISIC_0030607,0,0,0,0,1,0,0
ISIC_0030608,0,0,0,0,1,0,0
ISIC_0030609,0,1,0,0,0,0,0
ISIC_0030610,0,1,0,0,0,0,0
ISIC_0030611,0,1,0,0,0,0,0
ISIC_0030612,0,1,0,0,0,0,0
ISIC_0030613,0,1,0,0,0,0,0
ISIC_0030614,0,1,0,0,0,0,0
ISIC_0030615,0,1,0,0,0,0,0
ISIC_0030616,1,0,0,0,0,0,0
ISIC_0030617,0,1,0,0,0,0,0
ISIC_0030618,0,1,0,0,0,0,0
ISIC_0030619,0,1,0,0,0,0,0
ISIC_0030620,0,1,0,0,0,0,0
ISIC_0030621,0,1,0,0,0,0,0
ISIC_0030622,0,1,0,0,0,0,0
ISIC_0030623,1,0,0,0,0,0,0
ISIC_0030624,0,1,0,0,0,0,0
ISIC_0030625,0,1,0,0,0,0,0
ISIC_0030626,0,1,0,0,0,0,0
ISIC_0030627,0,1,0,0,0,0,0
ISIC_0030628,0,1,0,0,0,0,0
ISIC_0030629,0,1,0,0,0,0,0
ISIC_0030630,0,0,0,0,1,0,0
ISIC_0030631,0,1,0,0,0,0,0
ISIC_0030632,0,1,0,0,0,0,0
ISIC_0030633,0,1,0,0,0,0,0
ISIC_0030634,0,1,0,0,0,0,0
ISIC_0030635,0,1,0,0,0,0,0
ISIC_0030636,0,0,0,0,1,0,0
ISIC_0030637,0,1,0,0,0,0,0
ISIC_0030638,0,1,0,0,0,0,0
ISIC_0030639,0,1,0,0,0,0,0
ISIC_0030640,0,1,0,0,0,0,0
ISIC_0030641,0,1,0,0,0,0,0
ISIC_0030642,0,1,0,0,0,0,0
ISIC_0030643,0,1,0,0,0,0,0
ISIC_0030644,0,0,1,0,0,0,0
ISIC_0030645,0,1,0,0,0,0,0
ISIC_0030646,0,1,0,0,0,0,0
ISIC_0030647,0,1,0,0,0,0,0
ISIC_0030648,0,1,0,0,0,0,0
ISIC_0030649,0,0,0,0,1,0,0
ISIC_0030650,0,1,0,0,0,0,0
ISIC_0030651,0,1,0,0,0,0,0
ISIC_0030652,0,1,0,0,0,0,0
ISIC_0030653,1,0,0,0,0,0,0
ISIC_0030654,0,1,0,0,0,0,0
ISIC_0030655,0,0,0,1,0,0,0
ISIC_0030656,0,1,0,0,0,0,0
ISIC_0030657,0,1,0,0,0,0,0
ISIC_0030658,0,1,0,0,0,0,0
ISIC_0030659,0,0,1,0,0,0,0
ISIC_0030660,0,1,0,0,0,0,0
ISIC_0030661,0,0,0,0,1,0,0
ISIC_0030662,0,1,0,0,0,0,0
ISIC_0030663,0,1,0,0,0,0,0
ISIC_0030664,0,1,0,0,0,0,0
ISIC_0030665,0,0,0,0,0,1,0
ISIC_0030666,0,1,0,0,0,0,0
ISIC_0030667,0,1,0,0,0,0,0
ISIC_0030668,0,1,0,0,0,0,0
ISIC_0030669,0,1,0,0,0,0,0
ISIC_0030670,0,1,0,0,0,0,0
ISIC_0030671,0,1,0,0,0,0,0
ISIC_0030672,0,1,0,0,0,0,0
ISIC_0030673,0,1,0,0,0,0,0
ISIC_0030674,0,1,0,0,0,0,0
ISIC_0030675,0,1,0,0,0,0,0
ISIC_0030676,0,1,0,0,0,0,0
ISIC_0030677,0,0,0,0,1,0,0
ISIC_0030678,0,1,0,0,0,0,0
ISIC_0030679,0,1,0,0,0,0,0
ISIC_0030680,0,1,0,0,0,0,0
ISIC_0030681,1,0,0,0,0,0,0
ISIC_0030682,0,1,0,0,0,0,0
ISIC_0030683,0,0,0,0,1,0,0
ISIC_0030684,0,1,0,0,0,0,0
ISIC_0030685,0,1,0,0,0,0,0
ISIC_0030686,0,1,0,0,0,0,0
ISIC_0030687,0,0,1,0,0,0,0
ISIC_0030688,0,1,0,0,0,0,0
ISIC_0030689,1,0,0,0,0,0,0
ISIC_0030690,0,0,1,0,0,0,0
ISIC_0030691,0,1,0,0,0,0,0
ISIC_0030692,0,1,0,0,0,0,0
ISIC_0030693,0,1,0,0,0,0,0
ISIC_0030694,0,1,0,0,0,0,0
ISIC_0030695,1,0,0,0,0,0,0
ISIC_0030696,0,1,0,0,0,0,0
ISIC_0030697,0,1,0,0,0,0,0
ISIC_0030698,0,0,0,0,1,0,0
ISIC_0030699,0,1,0,0,0,0,0
ISIC_0030700,0,0,0,0,1,0,0
ISIC_0030701,0,1,0,0,0,0,0
ISIC_0030702,0,1,0,0,0,0,0
ISIC_0030703,0,1,0,0,0,0,0
ISIC_0030704,0,1,0,0,0,0,0
ISIC_0030705,0,0,0,0,1,0,0
ISIC_0030706,0,0,0,0,1,0,0
ISIC_0030707,0,0,0,1,0,0,0
ISIC_0030708,0,1,0,0,0,0,0
ISIC_0030709,0,1,0,0,0,0,0
ISIC_0030710,0,1,0,0,0,0,0
ISIC_0030711,0,1,0,0,0,0,0
ISIC_0030712,0,0,1,0,0,0,0
ISIC_0030713,0,1,0,0,0,0,0
ISIC_0030714,0,0,0,1,0,0,0
ISIC_0030715,0,1,0,0,0,0,0
ISIC_0030716,0,1,0,0,0,0,0
ISIC_0030717,0,1,0,0,0,0,0
ISIC_0030718,0,1,0,0,0,0,0
ISIC_0030719,0,1,0,0,0,0,0
ISIC_0030720,0,1,0,0,0,0,0
ISIC_0030721,0,0,0,0,1,0,0
ISIC_0030722,0,0,0,0,0,0,1
ISIC_0030723,0,0,0,0,1,0,0
ISIC_0030724,0,1,0,0,0,0,0
ISIC_0030725,0,1,0,0,0,0,0
ISIC_0030726,0,1,0,0,0,0,0
ISIC_0030727,0,1,0,0,0,0,0
ISIC_0030728,0,1,0,0,0,0,0
ISIC_0030729,0,1,0,0,0,0,0
ISIC_0030730,0,0,0,1,0,0,0
ISIC_0030731,0,0,0,0,1,0,0
ISIC_0030732,0,1,0,0,0,0,0
ISIC_0030733,0,1,0,0,0,0,0
ISIC_0030734,0,1,0,0,0,0,0
ISIC_0030735,0,1,0,0,0,0,0
ISIC_0030736,0,1,0,0,0,0,0
ISIC_0030737,0,0,1,0,0,0,0
ISIC_0030738,0,1,0,0,0,0,0
ISIC_0030739,0,1,0,0,0,0,0
ISIC_0030740,0,1,0,0,0,0,0
ISIC_0030741,0,1,0,0,0,0,0
ISIC_0030742,0,1,0,0,0,0,0
ISIC_0030743,0,1,0,0,0,0,0
ISIC_0030744,0,0,0,0,1,0,0
ISIC_0030745,0,1,0,0,0,0,0
ISIC_0030746,0,0,1,0,0,0,0
ISIC_0030747,1,0,0,0,0,0,0
ISIC_0030748,0,1,0,0,0,0,0
ISIC_0030749,0,1,0,0,0,0,0
ISIC_0030750,0,1,0,0,0,0,0
ISIC_0030751,0,1,0,0,0,0,0
ISIC_0030752,0,1,0,0,0,0,0
ISIC_0030753,0,1,0,0,0,0,0
ISIC_0030754,1,0,0,0,0,0,0
ISIC_0030755,0,0,1,0,0,0,0
ISIC_0030756,1,0,0,0,0,0,0
ISIC_0030757,0,0,0,0,0,1,0
ISIC_0030758,0,0,0,0,1,0,0
ISIC_0030759,1,0,0,0,0,0,0
ISIC_0030760,1,0,0,0,0,0,0
ISIC_0030761,0,1,0,0,0,0,0
ISIC_0030762,0,1,0,0,0,0,0
ISIC_0030763,0,1,0,0,0,0,0
ISIC_0030764,0,1,0,0,0,0,0
ISIC_0030765,0,1,0,0,0,0,0
ISIC_0030766,0,0,1,0,0,0,0
ISIC_0030767,0,0,1,0,0,0,0
ISIC_0030768,0,0,0,0,1,0,0
ISIC_0030769,0,1,0,0,0,0,0
ISIC_0030770,0,0,0,0,0,0,1
ISIC_0030771,0,1,0,0,0,0,0
ISIC_0030772,0,1,0,0,0,0,0
ISIC_0030773,0,1,0,0,0,0,0
ISIC_0030774,0,1,0,0,0,0,0
ISIC_0030775,0,1,0,0,0,0,0
ISIC_0030776,0,1,0,0,0,0,0
ISIC_0030777,0,1,0,0,0,0,0
ISIC_0030778,0,0,1,0,0,0,0
ISIC_0030779,0,1,0,0,0,0,0
ISIC_0030780,0,1,0,0,0,0,0
ISIC_0030781,0,1,0,0,0,0,0
ISIC_0030782,0,0,1,0,0,0,0
ISIC_0030783,0,0,0,0,1,0,0
ISIC_0030784,1,0,0,0,0,0,0
ISIC_0030785,0,0,0,1,0,0,0
ISIC_0030786,0,1,0,0,0,0,0
ISIC_0030787,0,1,0,0,0,0,0
ISIC_0030788,0,1,0,0,0,0,0
ISIC_0030789,0,0,0,0,1,0,0
ISIC_0030790,0,1,0,0,0,0,0
ISIC_0030791,0,1,0,0,0,0,0
ISIC_0030792,0,1,0,0,0,0,0
ISIC_0030793,0,1,0,0,0,0,0
ISIC_0030794,0,0,0,1,0,0,0
ISIC_0030795,1,0,0,0,0,0,0
ISIC_0030796,0,1,0,0,0,0,0
ISIC_0030797,0,1,0,0,0,0,0
ISIC_0030798,1,0,0,0,0,0,0
ISIC_0030799,0,1,0,0,0,0,0
ISIC_0030800,0,0,1,0,0,0,0
ISIC_0030801,0,0,0,0,1,0,0
ISIC_0030802,0,1,0,0,0,0,0
ISIC_0030803,0,0,0,1,0,0,0
ISIC_0030804,0,1,0,0,0,0,0
ISIC_0030805,0,1,0,0,0,0,0
ISIC_0030806,0,0,0,0,1,0,0
ISIC_0030807,0,1,0,0,0,0,0
ISIC_0030808,0,1,0,0,0,0,0
ISIC_0030809,0,1,0,0,0,0,0
ISIC_0030810,0,1,0,0,0,0,0
ISIC_0030811,0,1,0,0,0,0,0
ISIC_0030812,0,0,0,0,1,0,0
ISIC_0030813,0,0,1,0,0,0,0
ISIC_0030814,0,1,0,0,0,0,0
ISIC_0030815,0,1,0,0,0,0,0
ISIC_0030816,0,1,0,0,0,0,0
ISIC_0030817,0,1,0,0,0,0,0
ISIC_0030818,1,0,0,0,0,0,0
ISIC_0030819,0,1,0,0,0,0,0
ISIC_0030820,0,1,0,0,0,0,0
ISIC_0030821,0,0,0,1,0,0,0
ISIC_0030822,0,0,0,0,1,0,0
ISIC_0030823,0,1,0,0,0,0,0
ISIC_0030824,1,0,0,0,0,0,0
ISIC_0030825,0,0,0,1,0,0,0
ISIC_0030826,0,0,0,1,0,0,0
ISIC_0030827,0,0,0,1,0,0,0
ISIC_0030828,1,0,0,0,0,0,0
ISIC_0030829,0,1,0,0,0,0,0
ISIC_0030830,0,0,0,0,0,1,0
ISIC_0030831,0,1,0,0,0,0,0
ISIC_0030832,0,1,0,0,0,0,0
ISIC_0030833,0,1,0,0,0,0,0
ISIC_0030834,0,1,0,0,0,0,0
ISIC_0030835,0,0,0,0,1,0,0
ISIC_0030836,0,1,0,0,0,0,0
ISIC_0030837,0,1,0,0,0,0,0
ISIC_0030838,0,1,0,0,0,0,0
ISIC_0030839,0,1,0,0,0,0,0
ISIC_0030840,0,1,0,0,0,0,0
ISIC_0030841,0,1,0,0,0,0,0
ISIC_0030842,0,1,0,0,0,0,0
ISIC_0030843,1,0,0,0,0,0,0
ISIC_0030844,0,0,0,1,0,0,0
ISIC_0030845,0,1,0,0,0,0,0
ISIC_0030846,0,1,0,0,0,0,0
ISIC_0030847,0,1,0,0,0,0,0
ISIC_0030848,0,1,0,0,0,0,0
ISIC_0030849,0,0,0,0,1,0,0
ISIC_0030850,0,1,0,0,0,0,0
ISIC_0030851,0,1,0,0,0,0,0
ISIC_0030852,0,1,0,0,0,0,0
ISIC_0030853,0,1,0,0,0,0,0
ISIC_0030854,0,1,0,0,0,0,0
ISIC_0030855,0,1,0,0,0,0,0
ISIC_0030856,0,1,0,0,0,0,0
ISIC_0030857,0,1,0,0,0,0,0
ISIC_0030858,0,1,0,0,0,0,0
ISIC_0030859,0,1,0,0,0,0,0
ISIC_0030860,0,1,0,0,0,0,0
ISIC_0030861,0,1,0,0,0,0,0
ISIC_0030862,0,1,0,0,0,0,0
ISIC_0030863,0,1,0,0,0,0,0
ISIC_0030864,0,1,0,0,0,0,0
ISIC_0030865,0,1,0,0,0,0,0
ISIC_0030866,0,1,0,0,0,0,0
ISIC_0030867,0,1,0,0,0,0,0
ISIC_0030868,0,0,1,0,0,0,0
ISIC_0030869,0,1,0,0,0,0,0
ISIC_0030870,0,0,0,0,0,1,0
ISIC_0030871,0,1,0,0,0,0,0
ISIC_0030872,0,1,0,0,0,0,0
ISIC_0030873,0,1,0,0,0,0,0
ISIC_0030874,0,1,0,0,0,0,0
ISIC_0030875,0,1,0,0,0,0,0
ISIC_0030876,0,0,0,0,1,0,0
ISIC_0030877,0,0,0,1,0,0,0
ISIC_0030878,0,1,0,0,0,0,0
ISIC_0030879,0,1,0,0,0,0,0
ISIC_0030880,0,1,0,0,0,0,0
ISIC_0030881,0,1,0,0,0,0,0
ISIC_0030882,0,0,0,0,0,0,1
ISIC_0030883,1,0,0,0,0,0,0
ISIC_0030884,0,1,0,0,0,0,0
ISIC_0030885,0,1,0,0,0,0,0
ISIC_0030886,0,1,0,0,0,0,0
ISIC_0030887,0,1,0,0,0,0,0
ISIC_0030888,0,1,0,0,0,0,0
ISIC_0030889,0,1,0,0,0,0,0
ISIC_0030890,0,1,0,0,0,0,0
ISIC_0030891,0,1,0,0,0,0,0
ISIC_0030892,0,1,0,0,0,0,0
ISIC_0030893,0,0,1,0,0,0,0
ISIC_0030894,0,1,0,0,0,0,0
ISIC_0030895,0,1,0,0,0,0,0
ISIC_0030896,0,1,0,0,0,0,0
ISIC_0030897,0,1,0,0,0,0,0
ISIC_0030898,1,0,0,0,0,0,0
ISIC_0030899,0,1,0,0,0,0,0
ISIC_0030900,0,1,0,0,0,0,0
ISIC_0030901,1,0,0,0,0,0,0
ISIC_0030902,0,1,0,0,0,0,0
ISIC_0030903,0,1,0,0,0,0,0
ISIC_0030904,0,1,0,0,0,0,0
ISIC_0030905,0,1,0,0,0,0,0
ISIC_0030906,0,1,0,0,0,0,0
ISIC_0030907,0,1,0,0,0,0,0
ISIC_0030908,0,1,0,0,0,0,0
ISIC_0030909,0,1,0,0,0,0,0
ISIC_0030910,1,0,0,0,0,0,0
ISIC_0030911,0,1,0,0,0,0,0
ISIC_0030912,0,1,0,0,0,0,0
ISIC_0030913,0,1,0,0,0,0,0
ISIC_0030914,0,1,0,0,0,0,0
ISIC_0030915,0,0,1,0,0,0,0
ISIC_0030916,0,1,0,0,0,0,0
ISIC_0030917,0,1,0,0,0,0,0
ISIC_0030918,0,1,0,0,0,0,0
ISIC_0030919,0,1,0,0,0,0,0
ISIC_0030920,0,1,0,0,0,0,0
ISIC_0030921,0,1,0,0,0,0,0
ISIC_0030922,0,1,0,0,0,0,0
ISIC_0030923,0,1,0,0,0,0,0
ISIC_0030924,0,1,0,0,0,0,0
ISIC_0030925,1,0,0,0,0,0,0
ISIC_0030926,0,0,0,0,1,0,0
ISIC_0030927,0,1,0,0,0,0,0
ISIC_0030928,0,1,0,0,0,0,0
ISIC_0030929,1,0,0,0,0,0,0
ISIC_0030930,0,1,0,0,0,0,0
ISIC_0030931,0,1,0,0,0,0,0
ISIC_0030932,1,0,0,0,0,0,0
ISIC_0030933,0,1,0,0,0,0,0
ISIC_0030934,0,1,0,0,0,0,0
ISIC_0030935,0,0,0,0,1,0,0
ISIC_0030936,0,1,0,0,0,0,0
ISIC_0030937,0,1,0,0,0,0,0
ISIC_0030938,0,1,0,0,0,0,0
ISIC_0030939,0,1,0,0,0,0,0
ISIC_0030940,0,1,0,0,0,0,0
ISIC_0030941,0,1,0,0,0,0,0
ISIC_0030942,0,1,0,0,0,0,0
ISIC_0030943,0,1,0,0,0,0,0
ISIC_0030944,0,1,0,0,0,0,0
ISIC_0030945,0,1,0,0,0,0,0
ISIC_0030946,0,1,0,0,0,0,0
ISIC_0030947,0,1,0,0,0,0,0
ISIC_0030948,0,1,0,0,0,0,0
ISIC_0030949,0,1,0,0,0,0,0
ISIC_0030950,1,0,0,0,0,0,0
ISIC_0030951,1,0,0,0,0,0,0
ISIC_0030952,0,1,0,0,0,0,0
ISIC_0030953,0,0,0,1,0,0,0
ISIC_0030954,0,0,1,0,0,0,0
ISIC_0030955,0,1,0,0,0,0,0
ISIC_0030956,0,0,0,0,0,0,1
ISIC_0030957,0,1,0,0,0,0,0
ISIC_0030958,0,1,0,0,0,0,0
ISIC_0030959,0,0,0,0,1,0,0
ISIC_0030960,0,1,0,0,0,0,0
ISIC_0030961,0,1,0,0,0,0,0
ISIC_0030962,0,1,0,0,0,0,0
ISIC_0030963,0,1,0,0,0,0,0
ISIC_0030964,0,0,1,0,0,0,0
ISIC_0030965,0,0,0,0,1,0,0
ISIC_0030966,0,1,0,0,0,0,0
ISIC_0030967,0,1,0,0,0,0,0
ISIC_0030968,0,1,0,0,0,0,0
ISIC_0030969,0,1,0,0,0,0,0
ISIC_0030970,1,0,0,0,0,0,0
ISIC_0030971,0,1,0,0,0,0,0
ISIC_0030972,0,1,0,0,0,0,0
ISIC_0030973,0,1,0,0,0,0,0
ISIC_0030974,0,1,0,0,0,0,0
ISIC_0030975,0,1,0,0,0,0,0
ISIC_0030976,0,0,0,0,1,0,0
ISIC_0030977,0,1,0,0,0,0,0
ISIC_0030978,0,1,0,0,0,0,0
ISIC_0030979,0,1,0,0,0,0,0
ISIC_0030980,0,1,0,0,0,0,0
ISIC_0030981,0,1,0,0,0,0,0
ISIC_0030982,0,1,0,0,0,0,0
ISIC_0030983,0,1,0,0,0,0,0
ISIC_0030984,0,1,0,0,0,0,0
ISIC_0030985,0,1,0,0,0,0,0
ISIC_0030986,0,0,0,1,0,0,0
ISIC_0030987,0,1,0,0,0,0,0
ISIC_0030988,0,0,0,0,1,0,0
ISIC_0030989,0,1,0,0,0,0,0
ISIC_0030990,0,1,0,0,0,0,0
ISIC_0030991,0,0,0,1,0,0,0
ISIC_0030992,0,1,0,0,0,0,0
ISIC_0030993,0,1,0,0,0,0,0
ISIC_0030994,0,1,0,0,0,0,0
ISIC_0030995,1,0,0,0,0,0,0
ISIC_0030996,0,1,0,0,0,0,0
ISIC_0030997,0,1,0,0,0,0,0
ISIC_0030998,0,0,0,0,1,0,0
ISIC_0030999,0,1,0,0,0,0,0
ISIC_0031000,0,0,0,0,1,0,0
ISIC_0031001,0,1,0,0,0,0,0
ISIC_0031002,0,0,0,0,0,1,0
ISIC_0031003,0,1,0,0,0,0,0
ISIC_0031004,0,1,0,0,0,0,0
ISIC_0031005,1,0,0,0,0,0,0
ISIC_0031006,0,1,0,0,0,0,0
ISIC_0031007,0,0,1,0,0,0,0
ISIC_0031008,0,0,0,0,1,0,0
ISIC_0031009,0,0,1,0,0,0,0
ISIC_0031010,0,1,0,0,0,0,0
ISIC_0031011,0,1,0,0,0,0,0
